code_com,filiere,lambert_x,lambert_y
29189,Chaufferie bois,"153140,00","6832620,00"
29189,Chaufferie bois,"153226,60","6832470,00"
29189,Chaufferie bois,"154130,00","6835479,00"
29189,Installation fossile,"152473,39","6832896,00"
29189,Installation fossile,"152734,72","6833278,66"
29189,Installation fossile,"152880,67","6833033,25"
29189,Installation fossile,"152962,23","6833645,16"
29189,Installation fossile,"156679,75","6836114,34"
29189,Installation fossile,"157146,26","6834835,04"
29189,Installation fossile,"157318,35","6835118,66"
29189,Installation fossile,"157352,50","6834840,79"
29189,Installation solaire photovoltaïque,"153139,90","6832519,75"
29190,Installation fossile,"129183,62","6834216,08"
29190,Installation solaire photovoltaïque,"126459,00","6832762,00"
29190,Installation solaire photovoltaïque,"128630,15","6833846,15"
29191,Chaufferie bois,"204920,00","6845648,00"
29191,Installation solaire photovoltaïque,"202122,00","6849167,00"
29191,Installation solaire photovoltaïque,"203126,00","6837904,00"
29191,Installation solaire photovoltaïque,"203219,00","6843799,00"
29191,Installation solaire photovoltaïque,"204991,00","6843879,00"
29191,Installation solaire photovoltaïque,"206160,00","6838729,00"
29192,Chaufferie bois,"182734,00","6861693,00"
29192,Installation fossile,"179741,14","6859335,52"
29192,Installation solaire photovoltaïque,"181787,30","6862555,50"
29192,Installation solaire photovoltaïque,"181813,00","6860743,00"
29192,Installation solaire photovoltaïque,"183134,00","6864441,00"
29192,Installation solaire photovoltaïque,"183487,00","6861653,00"
29193,Chaufferie bois,"177984,00","6849870,00"
29193,Installation solaire photovoltaïque,"178112,00","6848884,00"
29193,Installation solaire photovoltaïque,"178526,00","6849933,00"
29193,Installation solaire photovoltaïque,"179755,00","6852763,00"
29195,Chaufferie bois,"151111,00","6857430,00"
29195,Installation fossile,"147373,07","6861013,56"
29195,Installation fossile,"149014,94","6861046,03"
29195,Installation solaire photovoltaïque,"146342,00","6861727,00"
29196,Eolienne,"138022,00","6853988,00"
29196,Eolienne,"138139,00","6853790,00"
29196,Eolienne,"138194,00","6853566,00"
29196,Eolienne,"138205,00","6853349,00"
29196,Eolienne,"138226,00","6852762,00"
29196,Eolienne,"138245,00","6852923,00"
29196,Eolienne,"138250,00","6853122,00"
29196,Eolienne,"142159,84","6850957,50"
29196,Eolienne,"142196,78","6851148,00"
29196,Eolienne,"142232,02","6851314,00"
29196,Eolienne,"142354,52","6851547,00"
29196,Installation solaire photovoltaïque,"138185,00","6850801,00"
29196,Installation solaire photovoltaïque,"140259,80","6852390,45"
29196,Installation solaire photovoltaïque,"140788,00","6854011,00"
29196,Installation solaire photovoltaïque,"142206,00","6852308,00"
29196,Installation solaire photovoltaïque,"142635,00","6851979,00"
29196,Unité de méthanisation,"141261,53","6851494,58"
29197,Installation solaire photovoltaïque,"140394,00","6795153,00"
29197,Installation solaire photovoltaïque,"143132,00","6794097,00"
29197,Installation solaire photovoltaïque,"143798,00","6794210,00"
29198,Chaufferie bois,"162738,00","6858947,00"
29198,Installation solaire photovoltaïque,"158911,00","6857367,00"
29198,Installation solaire photovoltaïque,"158911,00","6857567,00"
29198,Installation solaire photovoltaïque,"162737,70","6858746,60"
29198,Installation solaire photovoltaïque,"163800,00","6858845,00"
29198,Installation solaire photovoltaïque,"163870,00","6856764,00"
29198,Installation solaire photovoltaïque,"164799,00","6855510,00"
29199,Chaufferie bois,"205410,00","6850995,00"
29199,Eolienne,"206385,42","6851775,00"
29199,Eolienne,"206776,06","6851701,50"
29199,Eolienne,"206927,06","6852026,50"
29199,Eolienne,"207241,38","6851950,00"
29199,Eolienne,"207528,61","6852257,50"
29199,Installation solaire photovoltaïque,"204599,90","6850986,90"
29199,Installation solaire photovoltaïque,"204997,00","6851556,00"
29201,Chaufferie bois,"132775,00","6840678,00"
29201,Eolienne,"126739,81","6839070,16"
29201,Eolienne,"126891,14","6839373,73"
29201,Eolienne,"126948,83","6838699,82"
29201,Eolienne,"127039,46","6839627,56"
29201,Eolienne,"127290,24","6839203,49"
29201,Eolienne,"127350,50","6839707,10"
29201,Eolienne,"127386,30","6839452,50"
29201,Installation solaire photovoltaïque,"126515,00","6838080,00"
29201,Installation solaire photovoltaïque,"130326,10","6838424,55"
29201,Unité de méthanisation,"134535,36","6839337,64"
29202,Installation solaire photovoltaïque,"191643,00","6837684,00"
29202,Installation solaire photovoltaïque,"191828,00","6840826,00"
29204,Installation solaire photovoltaïque,"168277,00","6847695,00"
29204,Unité de méthanisation,"167743,41","6851834,24"
29204,Unité de méthanisation,"168631,59","6847908,61"
29205,Installation solaire photovoltaïque,"213414,00","6822824,00"
29206,Installation solaire photovoltaïque,"167049,00","6857349,00"
29206,Installation solaire photovoltaïque,"167049,00","6857549,00"
29206,Installation solaire photovoltaïque,"169861,00","6859622,00"
29206,Installation solaire photovoltaïque,"172177,00","6858775,00"
29206,Installation solaire photovoltaïque,"173168,00","6860567,00"
29206,Unité de méthanisation,"166666,78","6857474,51"
29207,Installation solaire photovoltaïque,"198567,00","6846796,00"
29207,Unité de méthanisation,"197849,06","6845339,02"
29207,Unité de méthanisation,"198644,04","6845877,33"
29207,Unité de méthanisation,"199971,68","6841708,27"
29207,Unité de méthanisation,"200022,35","6841676,41"
29208,Eolienne,"134647,84","6847189,31"
29208,Eolienne,"135576,00","6848438,00"
29208,Eolienne,"135616,00","6848354,00"
29208,Eolienne,"135657,00","6848270,00"
29208,Eolienne,"135696,00","6848186,00"
29208,Eolienne,"137136,60","6850287,00"
29208,Installation solaire photovoltaïque,"132238,00","6852917,00"
29208,Installation solaire photovoltaïque,"132671,00","6852151,00"
29208,Installation solaire photovoltaïque,"133164,00","6850532,00"
29208,Installation solaire photovoltaïque,"133164,35","6850432,40"
29208,Installation solaire photovoltaïque,"134068,00","6849651,00"
29208,Installation solaire photovoltaïque,"137285,00","6849599,00"
29208,Unité de méthanisation,"135672,43","6847826,84"
29209,Chaufferie bois,"147952,00","6852997,00"
29209,Chaufferie bois,"150153,00","6852602,00"
29209,Eolienne,"150193,42","6854714,50"
29209,Eolienne,"150548,89","6854559,00"
29209,Eolienne,"150926,42","6854410,00"
29209,Eolienne,"151064,17","6854018,50"
29209,Eolienne,"151389,00","6853756,00"
29209,Eolienne,"152018,19","6853709,00"
29209,Eolienne,"152331,52","6853400,50"
29209,Eolienne,"152350,19","6853751,00"
29209,Installation solaire photovoltaïque,"147952,00","6852997,00"
29209,Installation solaire photovoltaïque,"148089,00","6853977,00"
29209,Installation solaire photovoltaïque,"149543,00","6853114,00"
29210,Installation solaire photovoltaïque,"179958,00","6854458,00"
29210,Installation solaire photovoltaïque,"180907,00","6854292,00"
29210,Installation solaire photovoltaïque,"184369,00","6853844,00"
29210,Unité de méthanisation,"179690,83","6853984,83"
29211,Eolienne,"199758,67","6824139,00"
29211,Eolienne,"199779,33","6823815,00"
29211,Eolienne,"199867,70","6824442,36"
29211,Eolienne,"199911,87","6823511,21"
29211,Installation solaire photovoltaïque,"201041,75","6822865,35"
29211,Installation solaire photovoltaïque,"201403,00","6826024,00"
29211,Installation solaire photovoltaïque,"201403,00","6826224,00"
29211,Unité de méthanisation,"204534,90","6820716,63"
29212,Installation solaire photovoltaïque,"138351,35","6835498,10"
29212,Installation solaire photovoltaïque,"138770,00","6835047,00"
29213,Installation solaire photovoltaïque,"175803,00","6856676,00"
29213,Installation solaire photovoltaïque,"175803,00","6856876,00"
29213,Installation solaire photovoltaïque,"175873,40","6858767,00"
29213,Installation solaire photovoltaïque,"175960,00","6858917,00"
29213,Installation solaire photovoltaïque,"176046,60","6858767,00"
29213,Installation solaire photovoltaïque,"176137,00","6858020,00"
29213,Installation solaire photovoltaïque,"176578,00","6858805,00"
29213,Installation solaire photovoltaïque,"177138,00","6856140,00"
29213,Installation solaire photovoltaïque,"177320,00","6855127,00"
29214,Installation solaire photovoltaïque,"151426,93","6784538,55"
29215,Chaufferie bois,"147256,00","6791103,00"
29215,Eolienne,"149487,00","6792824,00"
29215,Eolienne,"149586,00","6792712,00"
29215,Eolienne,"149682,00","6792600,00"
29215,Eolienne,"149794,00","6792478,00"
29215,Installation solaire photovoltaïque,"147629,00","6790401,00"
29215,Installation solaire photovoltaïque,"148652,00","6792531,00"
29216,Installation solaire photovoltaïque,"164719,00","6785926,00"
29216,Installation solaire photovoltaïque,"164725,60","6787321,10"
29217,Installation solaire photovoltaïque,"194870,00","6774461,00"
29217,Installation solaire photovoltaïque,"194870,20","6774360,95"
29217,Installation solaire photovoltaïque,"196188,00","6776627,00"
29218,Installation solaire photovoltaïque,"139852,00","6797871,00"
29220,Installation solaire photovoltaïque,"159888,00","6776393,00"
29220,Installation solaire photovoltaïque,"161058,40","6776567,65"
29224,Eolienne,"153239,00","6795147,00"
29224,Eolienne,"153348,00","6795027,00"
29224,Eolienne,"153462,00","6794900,00"
29224,Installation solaire photovoltaïque,"153951,00","6795945,00"
29225,Unité de méthanisation,"153991,35","6788195,56"
29226,Installation solaire photovoltaïque,"149371,00","6800454,00"
29226,Installation solaire photovoltaïque,"150013,00","6802328,00"
29227,Chaufferie bois,"208356,00","6825660,00"
29227,Installation solaire photovoltaïque,"208355,65","6825460,40"
29229,Installation solaire photovoltaïque,"169153,65","6803902,95"
29229,Installation solaire photovoltaïque,"171125,00","6803661,00"
29230,Installation solaire photovoltaïque,"211835,00","6781859,00"
29230,Installation solaire photovoltaïque,"213026,00","6781453,00"
29230,Unité de méthanisation,"212843,93","6784525,70"
29232,Chaufferie bois,"167095,00","6791313,00"
29232,Chaufferie bois,"168473,00","6789924,00"
29232,Chaufferie bois,"171418,00","6789973,00"
29232,Chaufferie bois,"172824,00","6789860,00"
29232,Installation solaire photovoltaïque,"167927,00","6788919,00"
29232,Installation solaire photovoltaïque,"170861,00","6794843,00"
29232,Installation solaire photovoltaïque,"170874,00","6784560,00"
29232,Installation solaire photovoltaïque,"171417,90","6790073,40"
29232,Installation solaire photovoltaïque,"172065,00","6784601,00"
29232,Installation solaire photovoltaïque,"173557,00","6794081,00"
29232,Unité de méthanisation,"170496,79","6786950,13"
29232,Unité de méthanisation,"176089,25","6788170,83"
29233,Chaufferie bois,"209193,00","6771980,00"
29233,Chaufferie bois,"209193,00","6772180,00"
29233,Chaufferie bois,"210121,00","6770788,00"
29233,Chaufferie bois,"210121,00","6770988,00"
29233,Installation fossile,"210120,90","6770768,83"
29233,Installation solaire photovoltaïque,"208580,00","6771222,00"
29233,Installation solaire photovoltaïque,"210569,00","6768245,00"
29233,Installation solaire photovoltaïque,"210722,00","6769754,00"
29234,Chaufferie bois,"215442,00","6770674,00"
29234,Chaufferie bois,"217294,00","6770787,00"
29234,Installation solaire photovoltaïque,"214410,00","6771886,00"
29234,Installation solaire photovoltaïque,"215442,15","6770574,35"
29234,Unité de méthanisation,"215905,55","6769704,13"
29235,Installation fossile,"152861,28","6835984,57"
29235,Installation solaire photovoltaïque,"151272,00","6837543,00"
29235,Installation solaire photovoltaïque,"152952,00","6837126,00"
29236,Chaufferie bois,"197074,00","6768931,00"
29236,Installation hydroélectrique,"204580,44","6770308,25"
29236,Installation solaire photovoltaïque,"196895,00","6769174,00"
29236,Installation solaire photovoltaïque,"197450,00","6767509,00"
29236,Installation solaire photovoltaïque,"198720,00","6767421,00"
29239,Chaufferie bois,"186389,00","6869835,00"
29239,Installation solaire photovoltaïque,"185400,00","6868007,00"
29240,Installation solaire photovoltaïque,"163396,00","6822984,00"
29240,Installation solaire photovoltaïque,"165704,25","6820964,05"
29240,Installation solaire photovoltaïque,"169273,00","6822309,00"
29241,Chaufferie bois,"190929,00","6785363,00"
29241,Installation solaire photovoltaïque,"189051,00","6785134,00"
29241,Installation solaire photovoltaïque,"191504,30","6782825,85"
29241,Installation solaire photovoltaïque,"193586,00","6784909,00"
29243,Eolienne,"176179,00","6809249,00"
29243,Eolienne,"176250,00","6809552,00"
29243,Eolienne,"176279,00","6809870,00"
29243,Eolienne,"176331,00","6810181,00"
29243,Installation fossile,"175119,00","6809941,07"
29245,Installation solaire photovoltaïque,"158491,00","6843287,00"
29247,Chaufferie bois,"177210,00","6784992,00"
29247,Installation solaire photovoltaïque,"176447,00","6786048,00"
29247,Installation solaire photovoltaïque,"177210,35","6784891,55"
29247,Installation solaire photovoltaïque,"178626,00","6786756,00"
29248,Installation solaire photovoltaïque,"159290,00","6860129,00"
29250,Installation solaire photovoltaïque,"209222,95","6810521,90"
29250,Installation solaire photovoltaïque,"210090,00","6811174,00"
29250,Unité de méthanisation,"208524,81","6812158,97"
29251,Installation solaire photovoltaïque,"202656,65","6862194,30"
29251,Installation solaire photovoltaïque,"202939,00","6864421,00"
29254,Installation solaire photovoltaïque,"194840,15","6852527,75"
29254,Installation solaire photovoltaïque,"194954,00","6852310,00"
29254,Installation solaire photovoltaïque,"195038,00","6850830,00"
29254,Unité de méthanisation,"194878,54","6854897,10"
29257,Installation solaire photovoltaïque,"137190,00","6855468,00"
29257,Installation solaire photovoltaïque,"137565,00","6855813,00"
29259,Installation fossile,"184520,40","6862377,72"
29259,Installation solaire photovoltaïque,"183883,00","6866031,00"
29259,Installation solaire photovoltaïque,"184206,00","6866187,00"
29259,Installation solaire photovoltaïque,"184439,00","6864744,00"
29259,Installation solaire photovoltaïque,"184711,00","6862513,00"
29259,Installation solaire photovoltaïque,"185371,18","6864691,05"
29259,Installation solaire photovoltaïque,"185714,00","6863210,00"
29259,Installation solaire photovoltaïque,"185751,00","6863934,00"
29260,Installation fossile,"135637,54","6842551,17"
29260,Installation fossile,"135781,35","6840093,54"
29260,Installation fossile,"135889,17","6839874,93"
29260,Installation solaire photovoltaïque,"135229,00","6841832,00"
29260,Installation solaire photovoltaïque,"136395,00","6840487,00"
29260,Installation solaire photovoltaïque,"136959,50","6841404,90"
29262,Installation solaire photovoltaïque,"184029,00","6838120,00"
29262,Unité de méthanisation,"183825,62","6840075,94"
29265,Installation solaire photovoltaïque,"191615,00","6852738,00"
29266,Eolienne,"190182,06","6850673,00"
29266,Eolienne,"190185,78","6850884,00"
